time,open,high,low,close,volume
2021-01-25 15:45:00,227.53,228.49,227.27,228.4444,992611
2021-01-25 15:30:00,227.61,228.17,227.41,227.55,708043
2021-01-25 15:15:00,228.63,228.68,227.58,227.61900000000003,1133821
2021-01-25 15:00:00,228.83,228.85,228.34,228.622,651972
2021-01-25 14:45:00,228.86,229.19,228.7208,228.83,666734
2021-01-25 14:30:00,228.24,229.23,228.09,228.87,532878
2021-01-25 14:15:00,228.63,228.64,228.08,228.23,469941
2021-01-25 14:00:00,228.69,229.09,227.97,228.6256,996739
2021-01-25 13:45:00,228.29,228.71,227.92,228.69,759851
2021-01-25 13:30:00,228.04,228.41,227.7409,228.3,726871
2021-01-25 13:15:00,227.6,228.11,227.1,228.03,913872
2021-01-25 13:00:00,226.52,227.75,226.52,227.56,881628
2021-01-25 12:45:00,225.95,226.6811,225.6,226.51,555059
2021-01-25 12:30:00,226.5771,226.81,225.28,225.94,959702
2021-01-25 12:15:00,226.99,227.47,226.57,226.57,654138
2021-01-25 12:00:00,226.76,227.06,226.3948,226.98,561570
2021-01-25 11:45:00,225.75,226.76,225.53,226.76,720457
2021-01-25 11:30:00,225.9101,226.07,225.0578,225.68,997420
2021-01-25 11:15:00,226.17,226.72,224.22,225.93,2069835
2021-01-25 11:00:00,228.47,228.47,225.96,226.18400000000003,1619187
2021-01-25 10:45:00,228.5601,229.17,228.3311,228.48,1092506
2021-01-25 10:30:00,228.13,228.81,227.861,228.57,1420274
2021-01-25 10:15:00,227.37,228.1611,226.91,228.12,1644964
2021-01-25 10:00:00,228.15,229.675,227.26,227.395,1702301
2021-01-25 09:45:00,229.12,229.74,227.97,228.13,2610141
2021-01-25 09:30:00,228.9998,229.38,228.7,229.23,31936
2021-01-25 09:15:00,228.9,229.0,228.51,228.98,53203
2021-01-25 09:00:00,229.2,229.25,228.8,228.8,56418
2021-01-25 08:45:00,229.1,229.47,229.01,229.2,30499
2021-01-25 08:30:00,229.3,229.69,229.16,229.16,32002
2021-01-25 08:15:00,229.207,229.69,225.39,229.2,63068
2021-01-25 08:00:00,228.98,229.12,228.85,228.85,15928
2021-01-25 07:45:00,229.11,229.37,228.85,229.1,20069
2021-01-25 07:30:00,229.68,229.89,229.0,229.05,29964
2021-01-25 07:15:00,229.04,229.7,229.0,229.68,60369
2021-01-25 07:00:00,230.02,230.02,229.21,229.21,14053
2021-01-25 06:45:00,229.85,230.05,229.4,230.05,7435
2021-01-25 06:30:00,229.65,229.8,229.64,229.8,1881
2021-01-25 06:15:00,229.73,230.0,229.5,229.65,8805
2021-01-25 06:00:00,229.79,229.8,229.73,229.73,2455
2021-01-25 05:45:00,229.27,229.8,229.27,229.68,5333
2021-01-25 05:30:00,229.52,229.52,229.5,229.5,3156
2021-01-25 05:15:00,229.82,229.86,229.21,229.51,11447
2021-01-25 05:00:00,229.9,230.0,229.7,229.7,5268
2021-01-25 04:45:00,229.7,230.01,229.7,229.9,28016
2021-01-25 04:30:00,229.2,229.5,229.01,229.5,9629
2021-01-25 04:15:00,228.3,229.5,228.3,229.4,6952
2021-01-22 20:00:00,226.76,226.95,226.7,226.7,13232
2021-01-22 19:45:00,226.8,226.89,226.6,226.85,9709
2021-01-22 19:30:00,226.62,226.78,226.62,226.72,815
2021-01-22 19:15:00,226.56,226.62,226.45,226.45,3330
2021-01-22 19:00:00,226.8,226.82,226.54,226.55,3508
2021-01-22 18:45:00,226.82,226.83,226.64,226.78,5573
2021-01-22 18:30:00,226.86,226.9,226.83,226.84,5394
2021-01-22 18:15:00,226.95,226.97,226.82,226.83,8655
2021-01-22 18:00:00,226.47,226.95,226.47,226.95,15369
2021-01-22 17:45:00,226.56,226.67,226.33,226.5,7813
2021-01-22 17:30:00,226.25,226.67,226.25,226.67,4414
2021-01-22 17:15:00,226.45,226.45,226.25,226.33,4023
2021-01-22 17:00:00,226.45,226.45,226.33,226.44,2747
2021-01-22 16:45:00,226.3,226.47,226.24,226.46,5629
2021-01-22 16:30:00,226.33,226.4,226.25,226.3,19578
2021-01-22 16:15:00,225.95,226.29,225.9161,226.29,1235191
2021-01-22 16:00:00,226.94,227.2,225.8,225.84,2087996
2021-01-22 15:45:00,226.69,227.04,226.5201,226.96,683564
2021-01-22 15:30:00,226.82,226.99,226.5325,226.685,696243
2021-01-22 15:15:00,227.47,227.47,226.72,226.85,760684
2021-01-22 15:00:00,227.18,227.56,227.02,227.46,667624
2021-01-22 14:45:00,227.5057,227.55,227.1,227.17,903221
2021-01-22 14:30:00,227.22,227.6399,227.12,227.5,402793
2021-01-22 14:15:00,227.2051,227.46,227.1,227.22,433017
2021-01-22 14:00:00,227.36,227.5911,227.17,227.2099,391705
2021-01-22 13:45:00,227.47,227.64,227.29,227.36,489528
2021-01-22 13:30:00,227.505,227.6,227.2,227.46,456958
2021-01-22 13:15:00,227.48,227.7298,227.17,227.505,530652
2021-01-22 13:00:00,227.91,228.03,227.45,227.4593,632109
2021-01-22 12:45:00,228.29,228.31,227.71,227.915,583994
2021-01-22 12:30:00,228.035,228.53,228.035,228.28,603786
2021-01-22 12:15:00,228.06,228.27,227.58,228.03,618296
2021-01-22 12:00:00,227.9846,228.46,227.82,228.055,798087
2021-01-22 11:45:00,228.52,228.54,227.67,227.96,1116430
2021-01-22 11:30:00,229.35,229.37,228.5001,228.51,909013
2021-01-22 11:15:00,229.77,229.79,229.35,229.35,880187
2021-01-22 11:00:00,229.16,229.95,228.73,229.7521,1012652
2021-01-22 10:45:00,229.16,229.87,229.07,229.16,1154794
2021-01-22 10:30:00,229.645,229.95,228.915,229.15,1583978
2021-01-22 10:15:00,229.28,230.07,229.05,229.6437,2237961
2021-01-22 10:00:00,228.08,229.32,227.94,229.28,1972206
2021-01-22 09:45:00,227.08,228.6254,226.67,228.03,2789497
2021-01-22 09:30:00,226.01,227.69,225.93,227.44,129451
2021-01-22 09:15:00,225.72,226.05,225.65,226.05,23989
2021-01-22 09:00:00,225.8,226.0,225.58,225.79,26760
2021-01-22 08:45:00,226.0999,226.1,225.58,225.8,30093
2021-01-22 08:30:00,226.07,226.18,226.0,226.1,12687
2021-01-22 08:15:00,224.9,226.26,224.41,226.12,36548
2021-01-22 08:00:00,225.27,225.8,225.27,225.8,12146
2021-01-22 07:45:00,225.3,225.35,224.78,225.28,24256
2021-01-22 07:30:00,225.78,225.8,225.3,225.3,11467
2021-01-22 07:15:00,225.02,225.81,224.99,225.81,8637
2021-01-22 07:00:00,224.82,225.3,224.82,225.3,5890
2021-01-22 06:45:00,224.6,224.61,224.55,224.55,755
2021-01-22 06:30:00,224.75,224.88,224.6,224.6,2000
2021-01-22 06:15:00,224.5,224.75,224.5,224.75,667
2021-01-22 06:00:00,224.76,224.77,224.42,224.5,2287
2021-01-22 05:45:00,224.74,224.9,224.74,224.89,1780
2021-01-22 05:30:00,224.64,224.93,224.64,224.93,2015
2021-01-22 05:15:00,224.53,224.82,224.5,224.77,3650
2021-01-22 05:00:00,224.5,224.87,224.23,224.82,5900
2021-01-22 04:45:00,224.82,225.3,224.82,224.97,3675
2021-01-22 04:30:00,224.65,224.84,224.65,224.8,2324
2021-01-22 04:15:00,224.87,224.9,224.6,224.8,2881
2021-01-21 20:00:00,225.12,225.37,224.89,225.2,9519
2021-01-21 19:45:00,225.23,225.3,225.15,225.18,3613
2021-01-21 19:30:00,225.25,225.45,225.25,225.29,2879
2021-01-21 19:15:00,225.38,225.4,225.3,225.4,2977
2021-01-21 19:00:00,225.45,225.7,225.25,225.4799,9778
2021-01-21 18:45:00,225.0,225.68,225.0,225.6,5960
2021-01-21 18:30:00,225.38,225.49,224.86,225.0,13049
2021-01-21 18:15:00,224.94,225.2,224.86,225.18,5664
2021-01-21 18:00:00,225.3,225.3,224.94,225.0,3980
2021-01-21 17:45:00,224.91,225.2,224.85,225.2,3231
2021-01-21 17:30:00,224.95,225.0,224.9,225.0,3143
2021-01-21 17:15:00,225.04,225.15,225.0,225.05,11243
2021-01-21 17:00:00,224.95,225.15,224.7268,225.0,28761
2021-01-21 16:45:00,224.23,224.93,224.08,224.85,9973
2021-01-21 16:30:00,224.8,224.97,224.0,224.0,365851
2021-01-21 16:15:00,224.97,225.1,224.7,224.87,3041659
2021-01-21 16:00:00,226.035,226.05,224.63,224.9,2583785
2021-01-21 15:45:00,226.01,226.2,225.92,226.0399,661899
2021-01-21 15:30:00,225.9,226.08,225.78,226.019,879369
2021-01-21 15:15:00,225.9,225.98,225.75099999999998,225.8978,929363
2021-01-21 15:00:00,225.9479,226.04,225.73,225.9,457526
2021-01-21 14:45:00,225.735,225.955,225.69,225.945,472621
2021-01-21 14:30:00,225.8,225.91,225.59,225.74,370405
2021-01-21 14:15:00,225.4,225.8,225.31,225.79,518903
2021-01-21 14:00:00,225.76,225.86,225.18,225.41,715342
2021-01-21 13:45:00,226.01,226.16,225.72,225.77,486619
2021-01-21 13:30:00,225.99,226.27,225.865,226.0,469332
2021-01-21 13:15:00,226.2039,226.3,225.8429,225.99,553233
2021-01-21 13:00:00,225.77,226.25,225.66,226.21,719453
2021-01-21 12:45:00,224.94,225.8,224.92,225.775,649074
2021-01-21 12:30:00,225.16,225.23,224.76,224.95,578233
2021-01-21 12:15:00,225.1344,225.53,224.92,225.14,533546
2021-01-21 12:00:00,224.8817,225.54,224.8817,225.145,735961
2021-01-21 11:45:00,224.9,225.0,224.51,224.88,623218
2021-01-21 11:30:00,224.52,225.02,224.32,224.9,779079
2021-01-21 11:15:00,224.53,224.8101,224.36,224.52,713265
2021-01-21 11:00:00,224.43,224.775,224.17,224.533,760447
2021-01-21 10:45:00,224.01,224.64,223.95,224.435,1177643
2021-01-21 10:30:00,224.52,225.05,223.949,224.0,1363186
2021-01-21 10:15:00,223.21,224.66400000000002,222.72,224.5499,1458552
2021-01-21 10:00:00,222.99,223.68,222.42,223.2134,1417001
2021-01-21 09:45:00,224.7,226.0,222.72,223.0118,3346846
2021-01-21 09:30:00,224.4,225.0,224.32,224.76,132633
2021-01-21 09:15:00,224.5,224.54,224.25,224.4,29463
2021-01-21 09:00:00,224.68,224.8,223.76,224.5,81738
2021-01-21 08:45:00,224.54,225.0,224.3,224.75,40674
2021-01-21 08:30:00,224.55,224.68,224.5,224.54,13025
2021-01-21 08:15:00,224.67,224.75,223.78,224.53,33518
2021-01-21 08:00:00,224.53,224.53,224.15,224.4,11566
2021-01-21 07:45:00,224.67,224.8,224.51,224.62,14937
2021-01-21 07:30:00,224.55,224.63,224.36,224.63,6988
2021-01-21 07:15:00,224.2,224.57,224.02,224.5,29875
2021-01-21 07:00:00,224.09,224.2,224.09,224.2,3296
2021-01-21 06:45:00,223.89,224.0,223.89,224.0,6106
2021-01-21 06:30:00,223.97,223.97,223.97,223.97,1395
2021-01-21 06:15:00,223.8,224.0,223.51,223.9,5286
2021-01-21 06:00:00,223.8,223.8,223.8,223.8,2124
2021-01-21 05:30:00,223.41,223.41,223.4,223.4,4181
2021-01-21 05:15:00,223.3,223.4,223.3,223.33,5712
2021-01-21 05:00:00,223.59,223.6,223.3,223.3,3621
2021-01-21 04:45:00,223.9,223.9,223.5,223.5,4118
2021-01-21 04:30:00,224.0,224.14,223.92,223.92,2840
2021-01-21 04:15:00,224.88,224.88,224.0,224.0,16904
2021-01-20 20:00:00,224.53,225.48,224.53,225.48,7993
2021-01-20 19:45:00,224.51,224.61,224.51,224.55,654
2021-01-20 19:30:00,224.5,224.65,224.5,224.55,1237
2021-01-20 19:15:00,224.6,224.69,224.4,224.69,4550
2021-01-20 19:00:00,224.72,224.72,224.6,224.6,2272
2021-01-20 18:45:00,224.56,224.86,224.54,224.82,4503
2021-01-20 18:30:00,224.47,224.55,224.41,224.55,1602
2021-01-20 18:15:00,224.44,224.5,224.42,224.42,3398
2021-01-20 18:00:00,224.44,224.48,224.42,224.47,1692
2021-01-20 17:45:00,224.5,224.5,224.43,224.43,923
2021-01-20 17:30:00,224.5,224.7,224.45,224.59,1624
2021-01-20 17:15:00,224.38,224.6804,224.38,224.6,1653
2021-01-20 17:00:00,224.38,224.5,224.38,224.5,72325
2021-01-20 16:45:00,224.4,224.79,224.3,224.38,31149
2021-01-20 16:30:00,224.3063,224.69,224.3063,224.43,59293
2021-01-20 16:15:00,224.34,224.72,224.2,224.61,1789106
2021-01-20 16:00:00,225.37,225.39,224.18,224.18,3184666
2021-01-20 15:45:00,225.465,225.79,225.17,225.3817,1331173
2021-01-20 15:30:00,224.925,225.55,224.89,225.47,1240322
2021-01-20 15:15:00,224.735,225.0,224.69,224.92,833380
2021-01-20 15:00:00,224.66,224.8479,224.6,224.7379,480458
2021-01-20 14:45:00,224.27,224.73,224.25,224.66,576374
2021-01-20 14:30:00,224.37099999999998,224.57,224.14,224.28,442245
2021-01-20 14:15:00,224.61,224.67,224.21,224.37,439319
2021-01-20 14:00:00,224.252,224.68,224.22,224.61,484069
2021-01-20 13:45:00,224.935,225.16,224.25,224.27,622053
2021-01-20 13:30:00,224.975,225.13,224.71,224.9301,644983
2021-01-20 13:15:00,224.83,225.07,224.67,224.98,760794
2021-01-20 13:00:00,224.74,224.92,224.47,224.82,658095
2021-01-20 12:45:00,224.3,224.85,224.1739,224.75,621437
2021-01-20 12:30:00,224.06,224.39,223.93,224.32,660896
2021-01-20 12:15:00,223.94,224.2,223.73,224.0555,839272
2021-01-20 12:00:00,224.29,224.301,223.72,223.91,750534
2021-01-20 11:45:00,224.53,224.57,223.87,224.29,1081048
2021-01-20 11:30:00,224.5,225.1919,224.46,224.54,1605098
2021-01-20 11:15:00,223.8,224.57,223.45,224.505,1601944
2021-01-20 11:00:00,223.55,224.31,223.5487,223.81,1659274
2021-01-20 10:45:00,222.56,224.18,222.56,223.53,2058809
2021-01-20 10:30:00,222.7,223.19,222.41,222.58,1800129
2021-01-20 10:15:00,221.15,223.11,220.99,222.7,2397718
2021-01-20 10:00:00,220.73,221.25,219.97,221.18,1937132
2021-01-20 09:45:00,217.7,220.9,217.2908,220.74,3564380
2021-01-20 09:30:00,217.95,218.2,217.52,217.91,41796
2021-01-20 09:15:00,217.76,218.1,217.62,217.95,37694
2021-01-20 09:00:00,217.89,217.9,217.67,217.67,7807
2021-01-20 08:45:00,217.7,217.85,217.58,217.8,10837
2021-01-20 08:30:00,218.0,218.01,217.58,217.61,16293
2021-01-20 08:15:00,217.8,217.95,216.44,217.95,31183
2021-01-20 08:00:00,217.55,217.78,217.5,217.78,5394
2021-01-20 07:45:00,217.48,217.6,217.41,217.41,5504
2021-01-20 07:30:00,217.38,217.41,217.35,217.41,6433
2021-01-20 07:15:00,217.38,217.49,217.35,217.38,10446
2021-01-20 07:00:00,217.48,217.48,217.38,217.38,1452
2021-01-20 06:45:00,217.45,217.49,217.32,217.48,5170
2021-01-20 06:30:00,217.8,217.98,217.5,217.5,10057
2021-01-20 06:15:00,217.83,218.07,217.72,218.06,18614
2021-01-20 06:00:00,217.8,217.97,217.8,217.97,1795
2021-01-20 05:45:00,217.55,217.78,217.55,217.78,1573
2021-01-20 05:30:00,217.32,217.55,217.32,217.55,946
2021-01-20 05:00:00,217.47,217.47,217.45,217.45,707
2021-01-20 04:45:00,217.21,217.3,217.21,217.3,2071
2021-01-20 04:30:00,217.18,217.18,217.18,217.18,1503
2021-01-20 04:15:00,217.28,217.3,217.28,217.3,492
2021-01-19 20:00:00,217.12,217.16,217.02,217.02,3812
2021-01-19 19:45:00,217.15,217.15,217.08,217.08,303
2021-01-19 19:30:00,217.0,217.05,217.0,217.05,5876
2021-01-19 19:15:00,217.03,217.12,217.0,217.0,1779
2021-01-19 19:00:00,217.08,217.15,217.0,217.03,3138
2021-01-19 18:45:00,217.29,217.29,217.0,217.03,9688
2021-01-19 18:30:00,217.11,217.3,217.1,217.29,3802
2021-01-19 18:15:00,216.92,217.25,216.75,217.25,6708
2021-01-19 18:00:00,216.85,216.87,216.67,216.87,1315
2021-01-19 17:45:00,216.67,216.86,216.55,216.85,347467
2021-01-19 17:30:00,216.67,216.8,216.65,216.67,120124
2021-01-19 17:15:00,216.77,216.82,216.63,216.67,5414
2021-01-19 17:00:00,216.62,216.88,216.62,216.7,74262
2021-01-19 16:45:00,216.5,216.8,216.32,216.6,136428
2021-01-19 16:30:00,216.3,216.75,216.3,216.52,14239
2021-01-19 16:15:00,216.44,216.69,216.02,216.3,4393329
2021-01-19 16:00:00,216.3,216.9,216.12,216.44,1753167
2021-01-19 15:45:00,216.76,216.81,216.13,216.3,645782
2021-01-19 15:30:00,216.7,216.98,216.6,216.76,1076071
2021-01-19 15:15:00,216.23,216.84,216.14,216.7,872078
2021-01-19 15:00:00,215.93,216.34,215.85,216.23,409251
2021-01-19 14:45:00,216.14,216.51,215.87,215.91,863593
2021-01-19 14:30:00,216.015,216.2664,215.88,216.135,543657
2021-01-19 14:15:00,215.98,216.1879,215.76,216.01,541196
2021-01-19 14:00:00,215.8,216.09,215.73,215.9765,681677
2021-01-19 13:45:00,215.3001,215.82,215.26,215.8,568382
2021-01-19 13:30:00,215.36,215.5,215.12,215.3266,392326
2021-01-19 13:15:00,214.99,215.45,214.99,215.35,594567
2021-01-19 13:00:00,214.96099999999998,215.09,214.72,215.0,629324
2021-01-19 12:45:00,214.6179,215.01,214.605,214.9566,599852
2021-01-19 12:30:00,214.4321,214.9,214.4,214.6,753378
2021-01-19 12:15:00,213.6179,214.4499,213.59,214.435,1101762
2021-01-19 12:00:00,213.4399,213.9,213.41,213.6147,525444
2021-01-19 11:45:00,213.14,213.4498,212.9,213.44,549666
2021-01-19 11:30:00,212.78,213.16,212.63,213.11,711122
2021-01-19 11:15:00,213.88,213.9,212.7641,212.7641,741321
2021-01-19 11:00:00,213.48,214.0,213.3321,213.87,598815
2021-01-19 10:45:00,213.615,213.905,213.12,213.4828,647026
2021-01-19 10:30:00,214.4949,214.605,213.53,213.615,627535
2021-01-19 10:15:00,214.17,214.6,213.94,214.51,934705
2021-01-19 10:00:00,213.52,214.18,213.0528,214.17,1318208
2021-01-19 09:45:00,213.75,214.92,213.35,213.5,2250929
2021-01-19 09:30:00,214.13,214.6,213.8,213.81,76037
2021-01-19 09:15:00,213.5,214.15,213.5,214.13,73212
2021-01-19 09:00:00,213.75,213.75,213.5,213.5,21282
2021-01-19 08:45:00,213.6,213.77,213.52,213.75,16116
2021-01-19 08:30:00,213.7,213.7,213.5,213.6,7854
2021-01-19 08:15:00,214.05,214.05,212.12,213.65,21648
2021-01-19 08:00:00,213.63,213.78,213.55,213.78,5511
2021-01-19 07:45:00,213.88,213.92,213.77,213.83,4416
